timestamp,gps_lat,gps_lon,gps_alt,gps_fix_type,gps_satellites,gps_speed,imu_xacc,imu_yacc,imu_zacc,imu_xgyro,imu_ygyro,imu_zgyro,baro_pressure,baro_temp,mag_x,mag_y,mag_z,label,residual_lat,residual_lon,residual_alt,residual_mag,predicted_lat,predicted_lon,predicted_alt,residual_mag_mean,residual_mag_std,imu_acc_mag
67.538,-35.36138411105728,149.16710688894273,584.09,6,10,0.0,0,0,-1001,1,0,1,945.0282592773438,3061,224,80,-528,1,8.550838259679949e-08,8.550838970222685e-08,1.1368683772161603e-13,1.209271193893308e-07,-35.361384196565666,149.16710680343434,584.0899999999999,1.282518845819217e-07,6.826819680148102e-08,1001.0
67.635,-35.36137927052832,149.16711172947169,584.09,6,10,0.0,0,0,-1001,1,0,1,945.0282592773438,3061,224,80,-528,1,-1.039884267584057e-07,-1.0398841254755098e-07,1.1368683772161603e-13,1.4706183340303114e-07,-35.36137916653989,149.1671118334601,584.0899999999999,1.2744111747474414e-07,6.796044824558358e-08,1001.0
67.735,-35.36137426860189,149.16711673139812,584.09,6,10,0.0,0,0,-1001,0,0,0,945.0282592773438,3061,224,80,-528,1,-6.655868389771058e-08,-6.655866968685586e-08,1.1368683772161603e-13,9.412818341332349e-08,-35.36137420204321,149.1671167979568,584.0899999999999,1.229473847384488e-07,6.858918885393358e-08,1001.0
67.838,-35.36136910313225,149.16712189686777,584.09,6,10,0.0,0,0,-1001,1,1,1,945.0282592773438,3061,224,80,-528,1,1.2372262858661998e-07,1.2372262858661998e-07,0.0,1.7497021931964716e-07,-35.361369226854876,149.16712177314514,584.09,1.398866349669627e-07,5.6175959554334727e-08,1001.0
67.934,-35.36136429668522,149.16712670331478,584.09,6,10,0.0,0,0,-1001,1,0,1,945.0282592773438,3062,224,80,-528,1,-1.1131810850883994e-07,-1.1131814403597673e-07,-1.1368683772161603e-13,1.5742760391244368e-07,-35.36136418536711,149.16712681463292,584.0900000000001,1.321471633887015e-07,4.606463217926599e-08,1001.0
68.035,-35.36135923102951,149.1671317689705,584.09,6,10,0.0,0,0,-1001,0,0,0,945.0282592773438,3062,224,80,-528,1,-6.328370716346399e-09,-6.328377821773756e-09,-1.1368683772161603e-13,8.949672719801171e-09,-35.36135922470114,149.16713177529888,584.0900000000001,1.261441176033253e-07,5.766255777821263e-08,1001.0
68.135,-35.36135423210716,149.16713676789286,584.09,6,10,0.0,0,0,-1001,1,0,1,945.0282592773438,3062,224,80,-528,1,-2.724938497067342e-09,-2.7249598133494146e-09,-1.1368683772161603e-13,3.853660053779212e-09,-35.36135422938222,149.16713677061782,584.0900000000001,1.0884537498608344e-07,6.609508600366295e-08,1001.0
68.236,-35.36134919698095,149.16714180301906,584.09,6,10,0.0,0,0,-1001,0,1,0,945.0282592773438,3062,224,80,-528,1,3.595783937271335e-08,3.595781095100392e-08,-1.1368683772161603e-13,5.0852044017472065e-08,-35.36134923293879,149.16714176706125,584.0900000000001,1.0821582870413306e-07,6.666969753522514e-08,1001.0
68.337,-35.36134413163519,149.16714686836482,584.09,6,10,0.0,0,0,-1001,1,1,0,945.0282592773438,3062,224,80,-528,1,9.11026134531312e-08,9.110260634770384e-08,-1.1368683772161603e-13,1.2883854648880612e-07,-35.361344222737806,149.16714677726222,584.0900000000001,1.0758042107862127e-07,6.641381112104875e-08,1001.0
68.438,-35.36133911173201,149.167151888268,584.09,6,10,0.0,0,0,-1001,0,0,0,945.0282592773438,3063,224,80,-528,1,8.016250063747066e-08,8.01624935320433e-08,-1.1368683772161603e-13,1.1336689057101413e-07,-35.36133919189451,149.1671518081055,584.0900000000001,1.000375773288649e-07,6.015334659764505e-08,1001.0
68.538,-35.36133410762405,149.16715689237594,584.09,6,10,0.0,0,0,-1001,0,0,0,945.0282592773438,3063,224,80,-528,1,5.498265664982682e-08,5.4982649544399465e-08,-1.1368683772161603e-13,7.775721370527574e-08,-35.36133416260671,149.1671568373933,584.0900000000001,9.572058676045938e-08,6.003656619288514e-08,1001.0
68.634,-35.36132930404997,149.16716169595003,584.09,6,10,0.0,0,0,-1001,1,0,0,945.0282592773438,3063,224,80,-528,1,-1.6380242584546068e-07,-1.6380241163460596e-07,-1.1368683772161603e-13,2.3165160213170005e-07,-35.36132914024754,149.16716185975244,584.0900000000001,1.0417956363332627e-07,7.269821788873369e-08,1001.0
68.737,-35.36132414519644,149.16716685480358,584.09,6,10,0.0,0,0,-1001,0,1,1,945.0282592773438,3063,224,80,-528,1,4.947994369786102e-08,4.9479979224997805e-08,-1.1368683772161603e-13,6.997523256454841e-08,-35.361324194676385,149.1671668053236,584.0900000000001,1.0176426854844878e-07,7.346643033374372e-08,1001.0
68.834,-35.3613192824111,149.1671717175889,584.09,6,10,0.0,0,0,-1001,1,0,0,945.0282592773438,3063,224,80,-528,1,-1.0531349659004263e-07,-1.0531348948461527e-07,-1.1368683772161603e-13,1.489357701543186e-07,-35.361319177097606,149.1671718229024,584.0900000000001,9.91608236319159e-08,7.100399640939518e-08,1001.0
68.936,-35.36131419509506,149.16717680490495,584.09,6,10,0.0,0,0,-1000,1,1,1,945.0282592773438,3063,224,80,-528,1,1.847883623895541e-08,1.8478857555237482e-08,-1.1368683772161603e-13,2.6133035899141413e-08,-35.3613142135739,149.1671767864261,584.0900000000001,8.603136683058569e-08,7.117140600366956e-08,1000.0
69.037,-35.36130915555811,149.1671818444419,584.09,6,10,0.0,0,0,-1001,1,0,0,945.0282592773438,3064,224,80,-528,1,5.2962498386932566e-08,5.296251970321464e-08,-1.1368683772161603e-13,7.49002985889386e-08,-35.36130920852061,149.16718179147938,584.0900000000001,9.262642941749942e-08,6.611075379056563e-08,1001.0
69.138,-35.361304088102344,149.16718691189766,584.09,6,10,0.0,0,0,-1000,1,1,1,945.0282592773438,3064,224,80,-528,1,1.0256030691380147e-07,1.0256030691380147e-07,-1.1368683772161603e-13,1.450421769986897e-07,-35.36130419066265,149.16718680933735,584.0900000000001,1.0674528111199047e-07,5.982295377295644e-08,1000.0
